"submission_id","bee_id","project_id","gender","age","question","answer"
"57711888","5626681","29377","['Female']","['<=35']","bee.employment_status","'Employed part time'"
"57711888","5626681","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Pedigree"
"57711986","2449059","29377","['Female']","['<=35']","bee.household_composition","Other family members'"
"57712178","5762193","29377","['Female']","['<=35']","bee.pet.types","'Dog"
"57712178","5762193","29377","['Female']","['<=35']","brand.awareness#petcare","'Familiar with retailer label brands"
"57712380","5623856","29377","['Female']","['<=35']","bee.raw_age","35.0"
"57712718","6865394","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","Dog Treats'"
"57712780","5980772","29377","['Female']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Loving Owners"
"57713267","7133636","29377","['Female']","['>35']","bee.mobile_op_sys","None"
"57711719","6188744","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","Lily’s Kitchen'"
"57712400","4880239","29377","['Female']","['<=35']","What reasons may explain these perceived differences or lack of differences?","'Health Benefits"
"57712499","7112599","29377","['Male']","['>35']","bee.household_composition","'Partner / spouse'"
"57711719","6188744","29377","['Male']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57711888","5626681","29377","['Female']","['<=35']","opinion.conversation_quality","'4'"
"57712185","4342051","29377","['Female']","['<=35']","bee.employment.industry","'Retail'"
"57712185","4342051","29377","['Female']","['<=35']","bee.household_income.uk","'High income'"
"57712256","7085464","29377","['Female']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'Poor Quality Ingredients'"
"57712400","4880239","29377","['Female']","['<=35']","bee.household_composition","Children aged under 18'"
"57712499","7112599","29377","['Male']","['>35']","bee.ethnicity","'Mixed / multiple ethnic groups'"
"57711719","6188744","29377","['Male']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","Dog Treats'"
"57711722","7010654","29377","['Male']","['<=35']","bee.employment_status","'Employed full time'"
"57711888","5626681","29377","['Female']","['<=35']","bee.household_income.uk","'Medium income'"
"57712302","6535693","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with other brands'"
"57711632","5071544","29377","['Male']","['>35']","bee.children.age_under_18","'2'"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","opinion.mars_vs_others#petcare","'Significantly similar'"
"57711685","7113389","29377","['Female']","['>35']","bee.ethnicity","'Black / African / Caribbean / Black British'"
"57711719","6188744","29377","['Male']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","Responsible Owners'"
"57711907","6989534","29377","['Female']","['>35']","product.brand.switch.likelihood#petcare.dog","'Somewhat likely'"
"57712012","4865813","29377","['Female']","['<=35']","bee.employment.industry","'Healthcare / Social care'"
"57712380","5623856","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Pooch & Mutt'"
"57711573","7025150","29377","['Female']","['<=35']","bee.household_composition","'Parents'"
"57711888","5626681","29377","['Female']","['<=35']","opinion.bonding_moment.treats_vs_toys#petcare","'Treats are significantly more appealing'"
"57712256","7085464","29377","['Female']","['>35']","bee.employment_status","'Employed full time'"
"57712380","5623856","29377","['Female']","['<=35']","bee.relationship_status","'Divorced / Civil partnership dissolved'"
"57712718","6865394","29377","['Female']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Flavour Variety' \"\"Pet's Preference\"\"\""
"57711685","7113389","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","Tesco Own Label'"
"57712011","4872402","29377","['Female']","['>35']","bee.raw_age","37.0"
"57712256","7085464","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Baker’s'"
"57712400","4880239","29377","['Female']","['<=35']","What reasons may explain these perceived differences or lack of differences?","Flavour Variety"
"57712499","7112599","29377","['Male']","['>35']","opinion.mars_vs_others#petcare","'Neither different nor similar'"
"57712780","5980772","29377","['Female']","['>35']","bee.children.ages","\"\"\"I don't have children aged under 18\"\"\""
"57712780","5980772","29377","['Female']","['>35']","brand.awareness#petcare","'Familiar with other brands"
"57711888","5626681","29377","['Female']","['<=35']","bee.location.country","'United Kingdom'"
"57712012","4865813","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Bonio"
"57712152","920072","29377","['Female']","['<=35']","opinion.mars_vs_others#petcare","'Significantly different'"
"57712483","2482597","29377","['Female']","['>35']","bee.children.age_under_18","'2'"
"57712483","2482597","29377","['Female']","['>35']","bee.children.ages","16-17'"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","bee.employment.industry","'Hospitality / Tourism / Leisure'"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","bee.location.country","'United Kingdom'"
"57711722","7010654","29377","['Male']","['<=35']","bee.raw_age","28.0"
"57712185","4342051","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Nutrition"
"57713010","7066389","29377","['Female']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Flavour Variety'"
"57713267","7133636","29377","['Female']","['>35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57711719","6188744","29377","['Male']","['>35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Positive'"
"57711719","6188744","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","'Pedigree Dentastix"
"57711944","4287692","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","'Bonio"
"57711956","7130815","29377","['Female']","['<=35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","Responsible Owners'"
"57712152","920072","29377","['Female']","['<=35']","bee.household_composition","Other'"
"57712152","920072","29377","['Female']","['<=35']","bee.mobile_op_sys","None"
"57712457","3056022","29377","['Female']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys'"
"57712483","2482597","29377","['Female']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'High Price"
"57712483","2482597","29377","['Female']","['>35']","opinion.mars_vs_others#petcare","'Neither different nor similar'"
"57711573","7025150","29377","['Female']","['<=35']","bee.ethnicity","'White'"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","opinion.bonding_moment.treats_vs_toys#petcare","'Toys are somewhat more appealing'"
"57711719","6188744","29377","['Male']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Price"
"57711722","7010654","29377","['Male']","['<=35']","purchase.brand.last_6_months#petcare.treat","Pedigree'"
"57712256","7085464","29377","['Female']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Flavour Variety'"
"57712400","4880239","29377","['Female']","['<=35']","bee.pet.types","Cat'"
"57712400","4880239","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with other brands'"
"57712718","6865394","29377","['Female']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Healthy People"
"57712780","5980772","29377","['Female']","['>35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","Unaware"
"57711722","7010654","29377","['Male']","['<=35']","bee.household_composition","Other family members'"
"57712400","4880239","29377","['Female']","['<=35']","brand.awareness#petcare","'Familiar with Mars brands"
"57712499","7112599","29377","['Male']","['>35']","bee.pet.types","'Dog'"
"57712499","7112599","29377","['Male']","['>35']","bee.household_income.uk","'Medium income'"
"57711573","7025150","29377","['Female']","['<=35']","brand.awareness#petcare","'Familiar with Mars brands"
"57712302","6535693","29377","['Female']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys'"
"57712457","3056022","29377","['Female']","['<=35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Positive'"
"57711632","5071544","29377","['Male']","['>35']","bee.household_composition","Children aged under 18'"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","bee.children.ages","\"\"\"I don't have children aged under 18\"\"\""
"57711907","6989534","29377","['Female']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Packaging'"
"57712380","5623856","29377","['Female']","['<=35']","bee.birth_year","'1988'"
"57712400","4880239","29377","['Female']","['<=35']","bee.ethnicity","'White'"
"57712483","2482597","29377","['Female']","['>35']","bee.ethnicity","'White'"
"57712483","2482597","29377","['Female']","['>35']","bee.mobile_op_sys","None"
"57713010","7066389","29377","['Female']","['>35']","bee.mobile_op_sys","None"
"57711578","4640874","29377","['Male']","['>35']","bee.ethnicity","'White'"
"57711611","5355442","29377","['Female']","['>35']","bee.household_composition","'Children aged under 18'"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","Dog Toys"
"57711722","7010654","29377","['Male']","['<=35']","bee.mobile_op_sys","None"
"57711907","6989534","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57711956","7130815","29377","['Female']","['<=35']","bee.pet.types","'Dog'"
"57711986","2449059","29377","['Female']","['<=35']","bee.pet.types","Other'"
"57712012","4865813","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","'Pedigree"
"57713010","7066389","29377","['Female']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Loving Owners'"
